timestamp,source,screen_state
2021-06-07 14:33:56.889000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 14:34:27.189000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 14:34:27.189000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 14:38:18.292000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 14:38:19.385000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 17:15:16.239000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 17:15:16.908000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 17:15:17.627000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 17:16:35.932000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 17:22:43.469000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 17:22:44.929000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 17:23:51.251000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 17:23:51.251000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 17:24:24.099000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 17:24:24.923000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 17:25:06.271000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 17:25:06.271000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 17:25:44.504000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 17:25:45.469000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 17:26:19.209000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 17:26:19.209000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 17:28:28.613000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 17:28:39.371000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 17:28:39.371000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 17:28:44.250000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 17:28:55.251000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 17:28:55.251000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 17:39:19.107000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 17:39:30.051000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 17:39:31.534000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 17:39:42.407000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 17:45:54.901000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 17:45:55.770000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 17:46:53.355000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 17:48:27.046000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 17:48:28.014000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 17:49:48.172000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 17:49:48.172000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 18:10:34.939000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 18:10:35.939000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 18:11:46.947000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 18:11:46.947000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 18:11:51.711000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 18:12:01.692000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 18:12:01.692000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 18:12:03.408000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 18:12:13.878000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-09 08:17:49.470000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-09 08:17:49.470000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-09 08:17:58.703000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-09 08:17:59.981000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-09 08:18:31.389000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-09 08:18:31.389000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-09 08:21:48.259000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-09 08:21:49.545000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-09 08:55:34.498000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
