timestamp,source,screen_state
2021-06-07 11:42:49.353000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 11:42:49.353000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 11:43:42.396000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 11:43:42.657000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 11:43:45.230000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 11:43:45.230000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 11:50:28.103000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 11:50:28.406000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 11:51:21.488000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 11:51:21.488000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 11:58:10.231000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 11:58:10.505000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 11:59:03.331000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 11:59:03.331000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 12:08:05.273000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 12:08:06.037000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 12:08:10.443000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 12:08:10.443000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 12:08:15.542000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 12:08:31.459000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 12:08:31.459000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 12:08:58.350000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 12:08:58.792000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 12:14:15.920000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 12:14:15.920000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 12:25:43.425000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 12:25:44.383000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 12:25:47.718000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 12:25:47.718000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 12:27:40.879000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 12:27:41.264000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 12:28:59.763000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 12:28:59.763000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 12:32:00.939000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 12:32:16.513000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 12:32:16.513000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 12:32:20.855000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 12:32:21.168000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 12:32:47.297000+02:00,patient_Jonas.OnePlus.GM1903,Off
